GAME_ID,inning,half,order,pitcherName,batterName,resultType,rbi,runsScored,outsOnPlay,runnerOnFirst,runnerOnSecond,runnerOnThird,memo,batterStance,pitcherThrows
2026071801,3,BOTTOM,2,Philia_Gray,GMMF,WALK,0,0,0,TRUE,TRUE,FALSE,,R,R
2026071801,3,BOTTOM,3,Philia_Gray,TYPE_NOOB,DOUBLE,2,2,0,TRUE,TRUE,TRUE,,R,R
2026071801,3,BOTTOM,4,Philia_Gray,syobonnkun,WALK,0,0,0,FALSE,TRUE,TRUE,,R,R
2026071801,3,BOTTOM,5,Philia_Gray,Rosario20,HOME_RUN,4,4,0,TRUE,TRUE,TRUE,,R,R
2026071801,3,BOTTOM,6,Philia_Gray,omarupin,STRIKE_OUT,0,0,1,FALSE,FALSE,FALSE,,R,R
2026071801,4,TOP,4,syobonnkun,Nagase_Futaba,STRIKE_OUT,0,0,1,FALSE,FALSE,FALSE,,R,R
2026071801,4,TOP,5,syobonnkun,Philia_Gray,STRIKE_OUT,0,0,1,FALSE,FALSE,FALSE,,R,R
2026071801,4,TOP,6,syobonnkun,MooonJ,GROUND_OUT,0,0,1,FALSE,FALSE,FALSE,,R,R
2026071801,4,BOTTOM,7,Pen4,LagnaKt,STRIKE_OUT,0,0,1,FALSE,FALSE,FALSE,,R,R
2026071801,4,BOTTOM,1,Pen4,sota2486,SINGLE,0,0,0,FALSE,FALSE,FALSE,,R,R
2026071801,4,BOTTOM,2,Pen4,GMMF,WALK,0,0,0,TRUE,FALSE,FALSE,,R,R
2026071801,4,BOTTOM,3,Pen4,TYPE_NOOB,STRIKE_OUT,0,0,1,TRUE,TRUE,FALSE,,R,R
2026071801,4,BOTTOM,4,Pen4,syobonnkun,GROUND_OUT,0,0,1,TRUE,TRUE,FALSE,,R,R
2026071801,5,TOP,7,syobonnkun,Obake_zzz,STRIKE_OUT,0,0,1,FALSE,FALSE,FALSE,,R,R
2026071801,5,TOP,8,syobonnkun,Opanku,GROUND_OUT,0,0,1,FALSE,FALSE,FALSE,,R,R
2026071801,5,TOP,1,syobonnkun,Pen4,DOUBLE,0,0,0,FALSE,FALSE,FALSE,,L,R
2026071801,5,TOP,2,syobonnkun,Alpha6000,STRIKE_OUT,0,0,1,FALSE,TRUE,FALSE,,L,R
2026071802,1,TOP,1,TYPE_NOOB,sota2486,DOUBLE,0,0,0,FALSE,FALSE,FALSE,,R,R
2026071802,1,TOP,2,TYPE_NOOB,Alpha6000,DOUBLE,1,1,0,FALSE,TRUE,FALSE,,L,R
2026071802,1,TOP,3,TYPE_NOOB,EmeraldREX91,STRIKE_OUT,0,0,1,FALSE,TRUE,FALSE,,R,R
2026071802,1,TOP,4,TYPE_NOOB,GMMF,SINGLE,0,0,0,FALSE,TRUE,FALSE,,R,R
2026071802,1,TOP,5,TYPE_NOOB,Opanku,DOUBLE,1,1,0,TRUE,FALSE,TRUE,,R,R
2026071802,1,TOP,1,TYPE_NOOB,sota2486,STRIKE_OUT,0,0,1,FALSE,TRUE,TRUE,,R,R
2026071802,1,TOP,2,TYPE_NOOB,Alpha6000,HOME_RUN,3,3,0,FALSE,TRUE,TRUE,,L,R
2026071802,1,TOP,3,TYPE_NOOB,EmeraldREX91,SINGLE,0,0,0,FALSE,FALSE,FALSE,,R,R
2026071802,1,TOP,3,TYPE_NOOB,GMMF,STRIKE_OUT,0,0,1,TRUE,FALSE,FALSE,,R,R
2026071802,1,BOTTOM,1,sota2486,Pen4,STRIKE_OUT,0,0,1,FALSE,FALSE,FALSE,,L,R
2026071802,1,BOTTOM,2,sota2486,Obake_zzz,GROUND_OUT,0,0,1,FALSE,FALSE,FALSE,,R,R
2026071802,1,BOTTOM,3,sota2486,TYPE_NOOB,STRIKE_OUT,0,0,1,FALSE,FALSE,FALSE,,R,R
2026071802,2,TOP,5,TYPE_NOOB,Opanku,STRIKE_OUT,0,0,1,FALSE,FALSE,FALSE,,R,R
2026071802,2,TOP,1,TYPE_NOOB,sota2486,HOME_RUN,1,1,0,FALSE,FALSE,FALSE,,R,R
2026071802,2,TOP,2,TYPE_NOOB,Alpha6000,STRIKE_OUT,0,0,1,FALSE,FALSE,FALSE,,L,R
2026071802,2,TOP,3,TYPE_NOOB,EmeraldREX91,STRIKE_OUT,0,0,1,FALSE,FALSE,FALSE,,R,R
2026071802,2,BOTTOM,4,sota2486,Nagase_Futaba,GROUND_OUT,0,0,1,FALSE,FALSE,FALSE,,R,R
2026071802,2,BOTTOM,5,sota2486,MooonJ,GROUND_OUT,0,0,1,FALSE,FALSE,FALSE,,R,R
2026071802,2,BOTTOM,1,sota2486,Pen4,STRIKE_OUT,0,0,1,FALSE,FALSE,FALSE,,L,R
2026071802,3,TOP,4,TYPE_NOOB,GMMF,STRIKE_OUT,0,0,1,FALSE,FALSE,FALSE,,R,R
2026071802,3,TOP,5,TYPE_NOOB,Opanku,STRIKE_OUT,0,0,1,FALSE,FALSE,FALSE,,R,R
2026071802,3,TOP,1,TYPE_NOOB,sota2486,SINGLE,0,0,0,FALSE,FALSE,FALSE,,R,R
2026071802,3,TOP,2,TYPE_NOOB,Alpha6000,WALK,0,0,0,TRUE,FALSE,FALSE,,L,R
2026071802,3,TOP,3,TYPE_NOOB,EmeraldREX91,STRIKE_OUT,0,0,1,TRUE,TRUE,FALSE,,R,R
2026071802,3,BOTTOM,2,sota2486,Obake_zzz,GROUND_OUT,0,0,1,FALSE,FALSE,FALSE,,R,R
2026071802,3,BOTTOM,3,sota2486,TYPE_NOOB,GROUND_OUT,0,0,1,FALSE,FALSE,FALSE,,R,R
2026071802,3,BOTTOM,4,sota2486,Nagase_Futaba,STRIKE_OUT,0,0,1,FALSE,FALSE,FALSE,,R,R
